dummy,index,donki_date,cdaw_date,donki_speed,donki_ha,longitude,latitude,Accel,2nd_order_speed_final,2nd_order_speed_initial,2nd_order_speed_20R,Central_PA,MPA,sunspots,halo,Double_CME_100_MeV,target,100MeV_peak_intensity,threshold_time,peak_time,solar_wind_speed,100MeV_peak_intensity_ln,connection_angle_degrees,expected_richardson,expected_richardson_ln,Type_2_Area,richardson_formula_degrees_phi_2_solar_wind,diffusive_shock,V log V,CMEs_past_month,CMEs_past_9_hours,CMEs_over_1000_past_9_hrs,Max_speed_past_day,connection_angle_degrees_phi_2_solar_wind_sq_div,trained_richardson_ln,donki_speed_unnormalized
0,264,1/27/2012 16:39,1/27/2012 18:27,0.781021897810219,0.5747126436781609,0.7083333333333334,0.7191011235955056,0.4266050225911526,1.0,1968,0.7406115879828327,1.0,0.8222222222222222,0.32663316582914576,1.0,0,1,9.6603,135,270,524.3,2.268024704,49.10712607,18.63575732,2.925082172,0.9084286500389461,0.5211494725208858,0.9980507956043092,0.759179939253918,0.2857142857142857,0.0,0.0,0.0,-0.652111907,2.3891687389089045,2200.0
0,615,5/22/2013 13:24,5/22/2013 13:25,0.41605839416058393,0.632183908045977,0.7222222222222222,0.550561797752809,0.23841546705894714,0.4511326860841424,1532,0.3857296137339056,1.0,0.7972222222222223,0.6582914572864321,1.0,1,1,3.4067,71,305,449.3,1.225744081,30.52375553,0.759759893,-0.274752826,0.986455402787886,0.7776884868221253,0.9697155050112708,0.37592410306822815,0.2987012987012987,0.25,0.0,0.26,-0.251946904,0.6633866648797999,1200.0
0,288,3/13/2012 17:52,3/13/2012 17:36,0.7992700729927007,0.632183908045977,0.6194444444444445,0.6348314606741573,0.30019964274456234,0.6647249190938511,1706,0.5329935622317596,1.0,0.7944444444444444,0.4824120603015075,1.0,0,1,3.2516,8,48,563.7,1.179147183,25.10243013,36.11816867,3.586796026,0.8818101740377045,0.843782440837343,0.9983371552495443,0.7789886101793096,0.2077922077922078,0.0,0.0,0.0,-0.170398053,2.977179946824348,2250.0
0,111,8/9/2011 8:30,8/9/2011 8:12,0.40693430656934304,0.1724137931034483,0.6722222222222223,0.42696629213483145,0.2096248817904802,0.45922330097087377,1797,0.40396995708154504,1.0,0.775,0.3065326633165829,1.0,0,1,2.2871,-6,30,611.2,0.827284639,27.11866325,0.73221866,-0.311676094,0.6830884851520527,0.8200914349992336,0.967261130236078,0.3667339769066987,0.14285714285714285,0.0,0.0,0.34,-0.198870172,0.6633147200351057,1175.0
0,587,4/11/2013 7:36,4/11/2013 7:24,0.34306569343065696,0.6091954022988506,0.4305555555555556,0.4550561797752809,0.2437742986235158,0.2563106796116505,929,0.21968884120171675,1.0,0.2361111111111111,0.6331658291457286,1.0,1,1,1.7667,138,389,419.8,0.5691134,-79.67335842,0.085489021,-2.459367317,0.8661091974734882,0.1796250390589125,0.9398301817914523,0.3031119749884647,0.12987012987012986,0.0,0.0,0.0,-1.716561396,-1.2264172421127475,1000.0
0,263,1/23/2012 4:00,1/23/2012 4:00,0.785036496350365,0.6551724137931034,0.5722222222222222,0.7247191011235955,0.2817064200903646,0.7388349514563107,2065,0.5944206008583691,1.0,0.9055555555555556,0.5678391959798995,1.0,1,1,1.987,104,230,441.5,0.686625964,-47.24707089,20.35135148,3.013147321,0.9781439703128778,0.5470388629154765,0.9981204962154937,0.7635334512503039,0.3246753246753247,0.0,0.0,0.2776,-0.603646757,2.461019306336904,2211.0
0,89,6/7/2011 6:50,6/7/2011 6:49,0.48905109489051096,0.47126436781609193,0.6444444444444445,0.3539325842696629,0.2526006094357465,0.4071197411003236,1253,0.3369098712446352,1.0,0.6944444444444444,0.2914572864321608,1.0,0,1,3.6612,69,710,397.7,1.297790963,-25.5860325,1.682309062,0.520167291,0.9133263483036017,0.8382063793259934,0.9830289429746943,0.4502599315237441,0.15584415584415584,0.0,0.0,0.3,-0.177026787,1.1634961971556268,1400.0
0,1802,10/29/2015 2:48,10/29/2015 0:48,0.12043795620437957,0.2988505747126437,0.7638888888888888,0.3595505617977528,0.23589366396973835,0.06440129449838188,334,0.0,0.6694444444444444,0.65,0.46733668341708545,0.0,1,1,1.5447,151,182,300.5,0.434829717,30.09865848,0.041428589,-3.183784083,0,0.7831282895995402,0.2853598608074712,0.09468754927207385,0.37662337662337664,0.25,0.0,0.172,-0.244978162,-1.051661724708492,390.0
0,422,7/23/2012 2:36,7/23/2012 2:36,1.0,0.6896551724137931,0.8611111111111112,0.5224719101123596,0.22643690238520542,0.615210355987055,2103,0.528969957081545,1.0,0.7944444444444444,0.3165829145728643,1.0,0,2,0.726,404,1189,445.5,-0.320205264,78.59866501,58.35989182,4.06662887,0.8482331120492652,0.18808932383566335,1.0,1.0,0.5454545454545454,0.0,0.0,0.0,-1.670565208,2.646283682899238,2800.0
0,421,7/19/2012 5:36,7/19/2012 4:24,0.41605839416058393,0.5172413793103449,0.7777777777777778,0.38202247191011235,0.2660502259115267,0.15275080906148866,,0.18723175965665237,0.5777777777777777,0.5638888888888889,0.19095477386934673,0.0,0,2,0.749,89,239,408.7,-0.289016295,47.40256772,0.532361456,-0.630432592,0,0.5448651896887089,0.9697155050112708,0.37592410306822815,0.5714285714285714,0.0,0.0,0.0,-0.60762667,0.30770689884573266,1200.0
0,1300,9/10/2014 18:18,9/10/2014 18:00,0.48905109489051096,0.45977011494252873,0.5277777777777778,0.5786516853932584,0.18734895450246927,0.2948220064724919,1240,0.07349785407725322,0.9194444444444444,0.9583333333333334,0.8492462311557789,0.0,0,2,0.93,253,617,361.8,-0.072570693,-54.78644932,0.891833564,-0.114475751,0.9335832700438522,0.44426167127264815,0.9830289429746943,0.4502599315237441,0.5194805194805194,0.0,0.0,0.16,-0.811669829,0.5288531549701556,1400.0
0,413,7/8/2012 16:48,7/8/2012 16:36,0.34306569343065696,0.28735632183908044,0.75,0.21348314606741572,0.12913733319323314,0.2935275080906149,2221,0.38680257510729615,0.5888888888888889,0.65,0.5879396984924623,0.0,0,2,0.669,107,552,447.2,-0.401971219,59.91399297,0.180230952,-1.713516185,0,0.37890944206051536,0.9398301817914523,0.3031119749884647,0.5974025974025974,0.5,0.0,0.34,-0.970710263,-0.4805661095241657,1000.0
0,410,7/6/2012 23:12,7/6/2012 23:24,0.41605839416058393,0.40229885057471265,0.6805555555555556,0.29775280898876405,0.19333823683934012,0.5216828478964401,2040,0.46405579399141633,1.0,0.6472222222222223,0.6633165829145728,1.0,0,2,0.314,143,333,483,-1.158362293,38.64507996,0.652687224,-0.426657248,0.8614219954400277,0.6680614839438327,0.9697155050112708,0.37592410306822815,0.5584415584415584,0.0,0.0,0.4,-0.403851326,0.5114822426354548,1200.0
0,124,9/6/2011 22:40,9/6/2011 23:05,0.21532846715328466,0.28735632183908044,0.5555555555555556,0.6067415730337079,0.2534412104654828,0.1906148867313916,561,0.15611587982832617,1.0,0.8333333333333334,0.4472361809045226,1.0,1,2,0.338,94,331,410.3,-1.084709383,-40.39596073,0.08680591,-2.444080568,0.9375395929199716,0.6435152043576928,0.3572617521804782,0.18037096505031572,0.18181818181818182,0.0,0.0,0.268,-0.441274647,-0.6952119696718799,650.0
0,722,9/29/2013 22:40,9/29/2013 22:12,0.3795620437956204,0.7471264367816092,0.6055555555555555,0.6404494382022472,0.2467164022275927,0.36957928802588996,1217,0.31223175965665234,1.0,0.9527777777777777,0.21608040201005024,1.0,0,2,0.163,475,490,269.7,-1.814005078,-52.17790241,0.326598483,-1.119023742,0.947089694282134,0.4790944845004921,0.9581464774948175,0.3393109441474829,0.33766233766233766,0.0,0.0,0.0,-0.73621782,-0.0334789590110085,1100.0
0,779,11/2/2013 4:48,11/2/2013 4:48,0.3715328467153285,0.8045977011494253,0.9027777777777778,0.5224719101123596,0.22454555006829882,0.18932038834951456,1050,0.18991416309012876,1.0,0.6638888888888889,0.507537688442211,1.0,0,2,0.202,361,397,328.7,-1.599487582,75.33122899,0.135801158,-1.996563537,0,0.21552074739378227,0.9548594027510672,0.3313103048464698,0.6883116883116883,0.0,0.0,0.0,-1.534557615,-0.8785895895122082,1078.0
0,975,2/25/2014 1:25,2/25/2014 1:25,0.7616788321167883,0.7011494252873564,0.2833333333333333,0.43258426966292135,0.08616160554796679,0.5854368932038835,2495,0.5549892703862661,1.0,0.20277777777777778,0.8592964824120602,1.0,0,2,0.919,204,1125,447.7,-0.084469157,-128.3394936,0.343818267,-1.067642056,0.9025570578129823,0.011444194003799694,0.9977047487759946,0.7382392271507976,0.987012987012987,0.25,1.0,0.42,-4.454036134,-1.5254306818494543,2147.0
0,1282,9/1/2014 11:24,9/1/2014 11:12,0.5985401459854015,0.47126436781609193,0.06944444444444445,0.5,0.0,0.3546925566343042,2629,0.3261802575107296,1.0,0.18055555555555555,0.4824120603015075,1.0,1,2,0.657,871,2020,428.2,-0.42007126,151.4599907,0.011959924,-4.426193908,0.9003505685626355,0.0018283304694621466,0.9922888564084356,0.5641565961814171,0.4155844155844156,0.0,0.0,0.0,-6.203387986,-4.225080881553199,1700.0
0,767,10/28/2013 4:48,10/28/2013 4:48,0.2518248175182482,0.5747126436781609,0.7027777777777777,0.5786516853932584,0.20479142586949667,0.28511326860841424,1528,0.29935622317596566,0.875,0.8694444444444445,0.7386934673366834,0.0,1,2,0.169,1202,1308,278.5,-1.777856564,-17.58970424,0.177910948,-1.726472145,0.8804102370271109,0.9202503804274567,0.773129515980775,0.21472299493622896,0.5844155844155844,0.25,0.0,0.36,-0.083666224,-0.12500883907562288,750.0
