dummy,index,donki_date,cdaw_date,donki_speed,donki_ha,longitude,latitude,Accel,2nd_order_speed_final,2nd_order_speed_initial,2nd_order_speed_20R,Central_PA,MPA,sunspots,halo,Double_CME_100_MeV,target,100MeV_peak_intensity,threshold_time,peak_time,solar_wind_speed,100MeV_peak_intensity_ln,connection_angle_degrees,expected_richardson,expected_richardson_ln,Type_2_Area,richardson_formula_degrees_phi_2_solar_wind,diffusive_shock,V log V,CMEs_past_month,CMEs_past_9_hours,CMEs_over_1000_past_9_hrs,Max_speed_past_day,connection_angle_degrees_phi_2_solar_wind_sq_div,trained_richardson_ln
0,1063,4/14/2014 15:48,4/14/2014 15:12,0.24452554744525548,0.11494252873563218,0.3055555555555556,0.2696629213483146,0.25133970789114213,0.2087378640776699,663,0.17381974248927037,0.4083333333333333,0.40555555555555556,0.5276381909547738,0.0,0,0,0.135335283,229,484,365.8,-2.000000002,-121.2686603,0.003374278,-5.691573899,0,0.018564290219401963,0.7309379555157355,0.2078012753509967,0.7922077922077922,0.5,0.0,0.198,-3.976767977,-4.0606295317433645
0,1419,12/10/2014 18:16,12/10/2014 18:00,0.354014598540146,0.3333333333333333,0.7777777777777778,0.6123595505617978,0.28874645371440577,0.44045307443365694,813,0.3283261802575107,0.8944444444444445,0.7805555555555556,0.45226130653266333,0.0,0,0,0.135335283,229,484,467.3,-2.000000002,53.97791305,0.241063391,-1.422695347,0,0.4549577509395117,0.9463128608572416,0.3139258586781663,0.38961038961038963,0.0,0.0,0.0,-0.787889426,-0.23396685991772215
0,1547,3/21/2015 7:36,3/21/2015 6:36,0.03722627737226277,0.05747126436781609,0.6611111111111111,0.5280898876404494,0.25197015866344435,0.06666666666666667,211,0.05123390557939914,0.7611111111111111,0.7777777777777778,0.1306532663316583,0.0,0,0,0.135335283,229,484,650.2,-2.000000002,23.48808851,0.020064724,-3.90879205,0,0.8618760610571536,0.15832787553019798,0.026321954407675784,0.6103896103896104,0.0,0.0,0.178,-0.149186128,-1.440585624503148
0,1087,4/30/2014 14:36,4/30/2014 15:12,0.11496350364963503,0.12643678160919541,0.7361111111111112,0.2752808988764045,0.25333613533676574,0.05080906148867314,126,0.05284334763948498,0.6388888888888888,0.6416666666666667,0.4120603015075377,0.0,0,0,0.135335283,229,484,303.2,-2.000000002,39.94251906,0.032574366,-3.424229618,0,0.6498877251127079,0.27981243723057353,0.08994665921189848,0.6493506493506493,0.0,0.0,0.2464,-0.431423696,-1.2699964653513196
0,783,11/4/2013 5:09,11/4/2013 5:12,0.5620437956204379,0.7471264367816092,0.9722222222222222,0.43820224719101125,0.20983503204791423,0.24110032362459546,1306,0.23551502145922748,1.0,0.18611111111111112,0.6432160804020101,1.0,0,0,0.135335283,229,484,353.2,-2.000000002,104.8756281,0.210748751,-1.557088607,0.8347648452523263,0.05092712521092198,0.9900171221934827,0.5259001609088532,0.7142857142857143,0.0,0.0,0.0,-2.974282685,-1.2085702853988871
0,1609,5/3/2015 4:00,5/3/2015 3:48,0.2762773722627737,0.47126436781609193,0.20833333333333334,0.7247191011235955,0.24335399810864766,0.21553398058252426,834,0.18776824034334763,1.0,0.14722222222222223,0.22110552763819097,1.0,0,0,0.135335283,229,484,375.5,-2.000000002,-137.0884408,0.001528288,-6.483607168,0,0.006016169523724917,0.8570064443261846,0.23808404435639027,0.6623376623376623,0.5,0.0,0.2744,-5.082001246,-4.980905405426126
0,2120,11/5/2016 4:48,11/5/2016 4:36,0.15583941605839416,0.3448275862068966,0.5722222222222222,0.6235955056179775,0.2579594410003152,0.15922330097087378,320,0.1298283261802575,0.9055555555555556,0.8583333333333333,0.12562814070351758,0.0,0,0,0.135335283,229,484,351.8,-2.000000002,-44.44925101,0.043986285,-3.123877397,0,0.5863513552316773,0.31671685915582837,0.12593955164427914,0.3246753246753247,0.25,0.0,0.1852,-0.534271475,-1.1347381717136997
0,1682,7/11/2015 9:12,7/11/2015 7:48,0.07116788321167883,0.45977011494252873,0.7777777777777778,0.7584269662921348,0.2586949669013344,0.14692556634304207,381,0.14511802575107297,0.34444444444444444,0.325,0.4623115577889447,0.0,0,0,0.135335283,229,484,625,-2.000000002,72.17448302,0.007959036,-4.833447349,0,0.24446726029798474,0.22477419144246183,0.05311261396577777,0.44155844155844154,0.0,0.0,0.0464,-1.408641428,-2.5023278458329097
0,279,3/2/2012 18:54,3/2/2012 18:00,0.22992700729927007,0.735632183908046,0.24722222222222223,0.6853932584269663,0.24776715351476303,0.21423948220064726,755,0.18293991416309013,0.18611111111111112,0.1638888888888889,0.135678391959799,0.0,0,0,0.135335283,229,484,423.5,-2.000000002,-132.8503184,0.001318261,-6.631441699,0,0.0082682877504245,0.5896573037594569,0.19403333929123218,0.16883116883116883,0.0,0.0,0.0,-4.772635777,-4.941535215784184
0,1554,3/29/2015 0:00,3/28/2015 23:24,0.041970802919708027,0.3218390804597701,0.7638888888888888,0.5730337078651685,0.2520752337921614,0.02912621359223301,94,0.018776824034334765,0.35833333333333334,0.3388888888888889,0.36180904522613067,0.0,0,0,0.135335283,229,484,394,-2.000000002,39.04592936,0.016162223,-4.125078663,0,0.6624574778446762,0.16979906739331802,0.029945730778725956,0.5584415584415584,0.0,0.0,0.0,-0.412272742,-1.676034926281419
0,1448,1/10/2015 8:52,1/10/2015 9:14,0.072992700729927,0.11494252873563218,0.25,0.5337078651685393,0.2518650835347273,0.127831715210356,407,0.10649141630901288,0.46111111111111114,0.4444444444444444,0.5326633165829145,0.0,0,0,0.135335283,229,484,422.3,-2.000000002,-143.6822338,0.00012472,-8.989440943,0,0.0035681312530345477,0.2275641048336558,0.05460290183936757,0.36363636363636365,0.0,0.0,0.0,-5.582635021,-6.665691704434533
0,640,6/28/2013 1:54,6/28/2013 2:00,0.41605839416058393,0.41379310344827586,0.5972222222222222,0.2752808988764045,0.228328254702112,0.272168284789644,1217,0.26180257510729615,1.0,0.5944444444444444,0.3768844221105528,1.0,0,0,0.135335283,229,484,408.8,-2.000000002,-43.51311658,0.585780541,-0.534810063,0.7931502814674875,0.5995586756667228,0.9697155050112708,0.37592410306822815,0.2987012987012987,0.25,0.0,0.3004,-0.512004141,0.4033294277652878
0,2158,1/14/2017 5:36,1/14/2017 5:00,0.2072992700729927,0.05747126436781609,0.06944444444444445,0.550561797752809,0.2744562362088893,0.1715210355987055,186,0.19822961373390557,0.19444444444444445,0.21388888888888888,0.15577889447236182,0.0,0,0,0.135335283,229,484,383.3,-2.000000002,143.9725258,0.000458651,-7.687221762,0,0.003483450683922617,0.35243186723402176,0.17290397851556383,0.16883116883116883,0.0,0.0,0.0,-5.60521584,-5.905924001118356
0,1104,5/7/2014 12:00,5/7/2014 11:48,0.2755474452554745,0.11494252873563218,0.7805555555555556,0.5786516853932584,0.24230324682147733,0.24724919093851133,858,0.19045064377682402,0.7861111111111111,0.7916666666666666,0.6030150753768844,0.0,0,0,0.135335283,229,484,331.7,-2.000000002,34.91489768,0.175791419,-1.738457106,0,0.7195322584084534,0.8552801588060737,0.2373829734669535,0.7142857142857143,0.25,0.0,0.228,-0.329651184,-0.23280723982517437
0,2188,3/22/2017 18:48,3/22/2017 18:00,0.08576642335766424,0.10344827586206896,0.3388888888888889,0.5730337078651685,0.2656299253966586,0.11812297734627832,220,0.1604077253218884,0.2111111111111111,0.18888888888888888,0.07035175879396985,0.0,0,0,0.135335283,229,484,661,-2.000000002,-92.59370032,0.003700651,-5.599246521,0,0.09830644250539626,0.2456594268359502,0.06515300091467476,0.11688311688311688,0.0,0.0,0.0716,-2.3184406,-3.327089135229159
0,1461,1/15/2015 4:24,1/15/2015 4:12,0.04854014598540146,0.3103448275862069,0.425,0.7415730337078652,0.24566565094042236,0.062135922330097085,332,0.0,0.05277777777777778,0.05555555555555555,0.2964824120603015,0.0,0,0,0.135335283,229,484,416.7,-2.000000002,-84.25512466,0.003819361,-5.567672236,0,0.14657259630547914,0.18428187137083588,0.035035212522647914,0.4675324675324675,0.0,0.0,0.1028,-1.919666315,-3.1451614516153192
0,2090,10/1/2016 3:09,10/1/2016 2:36,0.17335766423357665,0.20689655172413793,0.3194444444444444,0.5337078651685393,0.250919407376274,0.11715210355987055,411,0.09978540772532189,0.28888888888888886,0.24166666666666667,0.0,0.0,0,0,0.135335283,229,484,571.3,-2.000000002,-105.0018641,0.004524478,-5.398253047,0,0.05056215195804955,0.3299309033040814,0.14174228443949055,0.2727272727272727,0.0,0.0,0.0,-2.981447126,-3.4798683608037044
0,2044,7/21/2016 0:36,7/21/2016 0:36,0.14233576642335766,0.26436781609195403,0.6416666666666667,0.42696629213483145,0.2627928969212987,0.1423948220064725,150,0.13760729613733905,0.6805555555555556,0.6944444444444444,0.2613065326633166,0.0,0,0,0.135335283,229,484,463.7,-2.000000002,12.10125302,0.063139684,-2.762405793,0,0.9617180702098915,0.30557791331868156,0.11390427457567172,0.2857142857142857,0.5,0.0,0.1848,-0.039599871,-0.718726609787136
0,165,10/20/2011 3:54,10/20/2011 3:36,0.10218978102189781,0.3563218390804598,0.8527777777777777,0.651685393258427,0.22958915624671639,0.2453074433656958,1020,0.19715665236051502,0.8277777777777777,0.8,0.9195979899497487,0.0,0,0,0.135335283,229,484,408.8,-2.000000002,73.23829994,0.010365433,-4.569278766,0,0.23444369831454104,0.26590931902634796,0.0789927542922245,0.3246753246753247,0.0,0.0,0.0,-1.450472844,-2.3634537610128983
0,1354,10/20/2014 23:48,10/20/2014 23:12,0.16058394160583941,0.05747126436781609,0.75,0.5224719101123596,0.23725964064305977,0.06601941747572816,485,0.0,0.7444444444444445,0.75,0.5527638190954773,0.0,0,0,0.135335283,229,484,533.2,-2.000000002,47.21907135,0.043035177,-3.145737425,0,0.547430395074116,0.32041489687718433,0.1301990479855666,0.5194805194805194,0.25,0.0,0.0956,-0.602931503,-1.1757608877899393
0,548,1/23/2013 14:55,1/23/2013 14:12,0.19708029197080293,0.45977011494252873,0.4777777777777778,0.6910112359550562,0.2518650835347273,0.16957928802588998,535,0.14109442060085836,0.975,0.044444444444444446,0.3015075376884422,0.0,0,0,0.135335283,229,484,292.3,-2.000000002,-87.05908123,0.014517959,-4.232368827,0,0.1286940647312127,0.34601598808374373,0.16345143104168777,0.18181818181818182,0.0,0.0,0.204,-2.049562906,-2.4097975823706363
0,2068,8/30/2016 8:24,8/30/2016 8:00,0.06569343065693431,0.21839080459770116,0.21666666666666667,0.5449438202247191,0.2562782389408427,0.11844660194174757,263,0.1072961373390558,0.2388888888888889,0.2111111111111111,0.37185929648241206,0.0,0,0,0.135335283,229,484,390.5,-2.000000002,-158.7695847,3.38E-05,-10.29540436,0,0.0008968442092309055,0.21600866857853687,0.04866887616113237,0.2077922077922078,0.25,0.0,0.234,-6.816598441,-7.942174062961248
0,1897,1/31/2016 4:00,1/31/2016 4:12,0.058394160583941604,0.12643678160919541,0.24166666666666667,0.37640449438202245,0.2656299253966586,0.1343042071197411,69,0.15048283261802575,0.30277777777777776,0.3111111111111111,0.17587939698492464,0.0,0,0,0.135335283,229,484,283.2,-2.000000002,-158.1780856,3.31E-05,-10.31670824,0,0.0009584300776759464,0.20339023425991667,0.04281076844435381,0.4025974025974026,0.0,0.0,0.234,-6.765902317,-7.933996881795656
0,2146,12/15/2016 23:39,12/15/2016 21:38,0.15802919708029198,0.2413793103448276,0.5861111111111111,0.550561797752809,0.24535042555427128,0.06051779935275081,368,0.0,0.8361111111111111,0.8277777777777777,0.06030150753768844,0.0,0,0,0.135335283,229,484,378.2,-2.000000002,-31.09807015,0.059041013,-2.829522949,0,0.7702795528835158,0.3184359675698747,0.12790353624923703,0.23376623376623376,0.0,0.0,0.2024,-0.261517027,-0.8492280413650193
0,524,12/5/2012 13:25,12/5/2012 14:48,0.10072992700729927,0.1724137931034483,0.5666666666666667,0.5617977528089888,0.2584848166439004,0.12006472491909385,227,0.1148068669527897,0.9472222222222222,0.9333333333333333,0.3015075376884422,0.0,0,0,0.135335283,229,484,348.5,-2.000000002,-43.14810199,0.026340277,-3.636656085,0,0.6047109494208349,0.2642191736896165,0.0777510156185167,0.4155844155844156,0.0,0.0,0.2028,-0.503450164,-1.4249348687451517
0,134,9/14/2011 22:09,9/14/2011 22:24,0.1678832116788321,0.21839080459770116,0.6277777777777778,0.42696629213483145,0.25606808868340863,0.13203883495145632,381,0.1290236051502146,0.13055555555555556,0.12222222222222222,0.8492462311557789,0.0,0,0,0.135335283,229,484,462.8,-2.000000002,-12.49900741,0.081020604,-2.51305178,0,0.9591762674544936,0.32589936388448665,0.13678201394671702,0.23376623376623376,0.0,0.0,0.24,-0.042245859,-0.5725563018785434
0,67,4/11/2011 23:05,4/11/2011 22:36,0.17883211678832117,0.3448275862068966,0.6666666666666666,0.6067415730337079,0.25648838919827677,0.15825242718446603,330,0.12204935622317596,0.7694444444444445,0.8055555555555556,0.33668341708542715,0.0,0,0,0.135335283,229,484,474.2,-2.000000002,23.03379852,0.081571369,-2.506276953,0,0.8668170183001638,0.33381742808090925,0.14672169207319544,0.14285714285714285,0.0,0.0,0.0,-0.143471031,-0.6100030621154121
0,1475,1/26/2015 6:24,1/26/2015 5:48,0.014598540145985401,0.25287356321839083,0.48333333333333334,0.8146067415730337,0.29862351581380686,0.19611650485436893,400,0.2977467811158798,0.35833333333333334,0.36666666666666664,0.5477386934673367,0.0,0,0,0.135335283,229,484,369.5,-2.000000002,-78.24145206,0.003559195,-5.638220962,0,0.19096361329832898,0.08411983098875946,0.009775533807285085,0.4935064935064935,0.25,0.0,0.2252,-1.655415041,-3.0786232557955113
0,939,2/10/2014 21:39,2/10/2014 21:36,0.16058394160583941,0.39080459770114945,0.09444444444444444,0.3651685393258427,0.237995166544079,0.14627831715210357,659,0.09200643776824034,1.0,0.2777777777777778,0.6884422110552764,1.0,0,0,0.135335283,229,484,531,-2.000000002,155.3347485,0.000115337,-9.067652889,0,0.00127405765345678,0.32041489687718433,0.1301990479855666,0.8961038961038961,0.25,0.0,0.1868,-6.524846968,-7.097676353555721
0,33,12/7/2010 9:24,12/7/2010 7:12,0.10583941605839416,0.26436781609195403,0.6666666666666666,0.5224719101123596,0.25816959125774924,0.11941747572815534,0,0.09817596566523605,0.7361111111111112,0.7666666666666667,0.15577889447236182,0.0,0,0,0.135335283,229,484,351,-2.000000002,-7.278614167,0.045178584,-3.097132104,0,0.986339022661521,0.27002235264093993,0.08210641414394125,0.06493506493506493,0.0,0.0,0.252,-0.014326183,-0.906047628833627
0,293,3/21/2012 7:39,3/21/2012 7:36,0.5437956204379562,0.632183908045977,0.9861111111111112,0.550561797752809,0.2211831459493538,0.3093851132686084,1379,0.2937231759656652,1.0,0.9166666666666666,0.3869346733668342,1.0,0,0,0.135335283,229,484,398.5,-2.000000002,117.0349762,0.084860197,-2.466750122,0,0.024448896931661166,0.9886481848356151,0.5068775193322931,0.2597402597402597,0.0,0.0,0.0,-3.703944201,-2.044529154845351
0,1106,5/7/2014 16:39,5/7/2014 16:24,0.38321167883211676,0.41379310344827586,0.8388888888888889,0.4606741573033708,0.22906378060313123,0.23559870550161813,1104,0.22585836909871246,1.0,0.7222222222222222,0.6030150753768844,1.0,0,0,0.135335283,229,484,333.3,-2.000000002,53.47038807,0.326296497,-1.11994881,0.8859097417571093,0.46171941740076383,0.9595447043613881,0.34295424065707186,0.7402597402597403,0.75,0.0,0.326,-0.773142888,-0.04914455597134382
0,1937,3/17/2016 3:24,3/17/2016 3:12,0.05802919708029197,0.13793103448275862,0.7777777777777778,0.5112359550561798,0.2511295576337081,0.062459546925566344,209,0.034066523605150216,0.7472222222222222,0.7611111111111111,0.36180904522613067,0.0,0,0,0.135335283,229,484,561.5,-2.000000002,59.22944986,0.01107504,-4.503061338,0,0.3873634112043017,0.2027580892950981,0.042519974761701315,0.3246753246753247,0.0,0.0,0.268,-0.948655417,-2.1188759296394326
0,1784,10/14/2015 0:00,10/13/2015 21:27,0.12773722627737227,0.3103448275862069,0.1388888888888889,0.8595505617977528,0.2589051171587685,0.16407766990291262,241,0.12285407725321888,0.08055555555555556,0.03333333333333333,0.2864321608040201,0.0,0,0,0.135335283,229,484,495.5,-2.000000002,-114.9429373,0.001597181,-6.439515178,0,0.027905018886461297,0.2924382971181106,0.10104940742358871,0.37662337662337664,0.0,0.0,0.176,-3.572709256,-4.336873879137067
0,479,10/14/2012 22:24,10/14/2012 22:00,0.07116788321167883,0.27586206896551724,0.7083333333333334,0.651685393258427,0.26363349795103497,0.07831715210355987,145,0.1400214592274678,0.2222222222222222,0.21944444444444444,0.47738693467336685,0.0,0,0,0.135335283,229,484,491.8,-2.000000002,39.04061491,0.021558902,-3.836966444,0,0.6625318427808236,0.22477419144246183,0.05311261396577777,0.3246753246753247,0.0,0.0,0.192,-0.412160523,-1.5058469408428197
0,2237,6/3/2017 8:24,6/3/2017 7:48,0.08357664233576642,0.11494252873563218,0.2222222222222222,0.3707865168539326,0.2640537984659031,0.14401294498381878,240,0.15316523605150215,0.2916666666666667,0.3111111111111111,0.12060301507537688,0.0,0,0,0.135335283,229,484,377.2,-2.000000002,-151.0925271,7.67E-05,-9.475729812,0,0.0018899163379071874,0.2427331837100829,0.06333033209426034,0.12987012987012986,0.0,0.0,0.0,-6.17332389,-7.194728107713752
0,2012,6/11/2016 23:24,6/11/2016 23:24,0.016788321167883213,0.1724137931034483,0.25,0.6348314606741573,0.2553325627823894,0.036893203883495145,74,0.07376609442060086,0.18888888888888888,0.18611111111111112,0.22110552763819097,0.0,0,0,0.135335283,229,484,468.5,-2.000000002,-133.0916169,0.000158272,-8.751194693,0,0.00812263717155198,0.09333621154539062,0.01131370857071675,0.2597402597402597,0.0,0.0,0.0,-4.789988771,-6.200441307408634
0,1580,4/16/2015 6:36,4/16/2015 6:36,0.14343065693430657,0.14942528735632185,0.24444444444444444,0.5056179775280899,0.25417673636650207,0.15080906148867315,424,0.12660944206008584,0.25555555555555554,0.25,0.5025125628140703,0.0,0,0,0.135335283,229,484,605.7,-2.000000002,-129.8096817,0.000697037,-7.268672623,0,0.010308781536679811,0.30651203278595684,0.11487509818855128,0.4805194805194805,0.25,0.0,0.1452,-4.556666702,-5.229415598844566
0,1483,2/3/2015 13:36,2/3/2015 12:12,0.17518248175182483,0.05747126436781609,0.48333333333333334,0.46629213483146065,0.26741620258484816,0.13883495145631067,238,0.17060085836909872,0.7361111111111112,0.7333333333333333,0.4472361809045226,0.0,0,0,0.135335283,229,484,563.8,-2.000000002,-46.85633146,0.050161399,-2.992509491,0,0.5525072261393829,0.3312539942445007,0.143399986978408,0.4805194805194805,0.25,0.0,0.392,-0.593703569,-1.081495070368258
0,1371,11/1/2014 20:06,11/1/2014 19:12,0.24671532846715327,0.5517241379310345,0.05277777777777778,0.29213483146067415,0.22822317957339494,0.11779935275080906,921,0.1488733905579399,0.5027777777777778,0.3888888888888889,0.45226130653266333,0.0,0,0,0.135335283,229,484,492.7,-2.000000002,135.8480925,0.001251189,-6.683661365,0,0.006608933507508434,0.7449157087253535,0.20987520414208513,0.5194805194805194,0.0,0.0,0.72,-4.990455443,-5.061561319520003
0,1616,5/5/2015 2:12,5/5/2015 2:00,0.22627737226277372,0.1839080459770115,0.2361111111111111,0.4044943820224719,0.24272354733634546,0.16828478964401294,731,0.14994635193133046,0.31666666666666665,0.2972222222222222,0.5226130653266332,0.0,0,0,0.135335283,229,484,369,-2.000000002,-152.3219983,0.0002833,-8.169005808,0,0.001689762265460805,0.5321288933700562,0.19060760843554744,0.7142857142857143,0.25,0.0,0.224,-6.274199886,-6.464358793397331
0,2152,12/27/2016 1:36,12/27/2016 0:12,0.11934306569343066,0.11494252873563218,0.7888888888888889,0.39325842696629215,0.2601660187033729,0.09190938511326861,79,0.11534334763948498,0.6555555555555556,0.6638888888888889,0.08040201005025126,0.0,0,0,0.135335283,229,484,630,-2.000000002,68.77067174,0.014574019,-4.22851487,0,0.27835896447365294,0.2842658922449901,0.09373723838663331,0.22077922077922077,0.0,0.0,0.0,-1.278908949,-2.0919703526538775
0,1807,11/1/2015 12:36,11/1/2015 12:00,0.20766423357664235,0.3103448275862069,0.19722222222222222,0.6348314606741573,0.25428181149521906,0.25016181229773465,729,0.20386266094420602,0.2111111111111111,0.18611111111111112,0.4271356783919598,0.0,0,0,0.135335283,229,484,350.5,-2.000000002,-154.4176848,0.00019816,-8.526437659,0,0.0013895311567912313,0.35265909239939625,0.17324263536540138,0.38961038961038963,0.0,0.0,0.0,-6.448031738,-6.7466139528413205
0,362,5/31/2012 1:24,5/31/2012 0:48,0.21350364963503649,0.22988505747126436,0.013888888888888888,0.29775280898876405,0.25323106020804875,0.18414239482200648,556,0.15450643776824036,0.49166666666666664,0.5222222222222223,0.4472361809045226,0.0,0,0,0.135335283,229,484,425,-2.000000002,122.5611716,0.002281787,-6.082796401,0,0.01703164890081157,0.35617713964284875,0.17867090583056178,0.23376623376623376,0.0,0.0,0.0,-4.061990479,-4.326557535412751
0,2173,2/8/2017 16:24,2/8/2017 16:12,0.09233576642335767,0.05747126436781609,0.7583333333333333,0.6460674157303371,0.24577072606913944,0.08349514563106795,409,0.03782188841201717,0.8055555555555556,0.8333333333333334,0.05527638190954774,0.0,0,0,0.135335283,229,484,445.8,-2.000000002,48.20979433,0.021397021,-3.844503561,0,0.5336071389722843,0.25412308176483583,0.07065388504910028,0.22077922077922077,0.0,0.0,0.1244,-0.628497639,-1.5988791268975375
0,512,11/21/2012 16:24,11/21/2012 16:00,0.28832116788321166,0.45977011494252873,0.4666666666666667,0.5393258426966292,0.24240832195019438,0.13592233009708737,625,0.10997854077253219,1.0,0.5388888888888889,0.5326633165829145,1.0,0,0,0.135335283,229,484,393.7,-2.000000002,-70.4147364,0.072541664,-2.623594213,0,0.2616445597776689,0.8814339394029629,0.24968347516162984,0.35064935064935066,0.0,0.0,0.292,-1.340788292,-1.1695361993067968
0,1724,8/13/2015 2:24,8/13/2015 2:12,0.18576642335766425,0.21839080459770116,0.775,0.7359550561797753,0.2547021120100872,0.3181229773462783,941,0.2604613733905579,0.8888888888888888,0.8777777777777778,0.27638190954773867,0.0,0,0,0.135335283,229,484,392.3,-2.000000002,56.25630316,0.042843034,-3.150212207,0,0.42507151466517346,0.33858573517169444,0.15305560112229083,0.5064935064935064,0.0,0.0,0.2268,-0.855806286,-1.281945322115316
0,635,6/22/2013 14:06,6/22/2013 12:00,0.14233576642335766,0.5172413793103449,0.8888888888888888,0.43820224719101125,0.2487128296732163,0.09514563106796116,417,0.08127682403433477,0.6444444444444445,0.675,0.6884422110552764,0.0,0,0,0.135335283,229,484,576.5,-2.000000002,100.0873707,0.004375661,-5.431697692,0,0.06646562473128353,0.30557791331868156,0.11390427457567172,0.24675324675324675,0.0,0.0,0.0,-2.708891771,-3.3880185105402885
0,472,10/1/2012 20:00,10/1/2012 18:48,0.12043795620437957,0.28735632183908044,0.7638888888888888,0.5561797752808989,0.2528107596931806,0.1087378640776699,330,0.0930793991416309,0.8,0.8333333333333334,0.39195979899497485,0.0,0,0,0.135335283,229,484,342.3,-2.000000002,29.96056767,0.041521606,-3.18154135,0,0.7848870280376594,0.2853598608074712,0.09468754927207385,0.2727272727272727,0.0,0.0,0.0,-0.242735429,-1.0494189915589445
0,1526,3/3/2015 3:18,3/3/2015 1:36,0.09854014598540146,0.26436781609195403,0.75,0.5393258426966292,0.24314384785121362,0.08220064724919093,436,0.0,0.7361111111111112,0.7805555555555556,0.21105527638190955,0.0,0,0,0.135335283,229,484,537.7,-2.000000002,47.88701674,0.022939022,-3.774915811,0,0.5381033692627857,0.2616534070436881,0.07589247813195096,0.6103896103896104,0.0,0.0,0.1772,-0.62010989,-1.554350277250115
0,211,12/3/2011 7:48,12/3/2011 7:36,0.16496350364963502,0.40229885057471265,0.8722222222222222,0.37640449438202245,0.2492382053168015,0.13592233009708737,484,0.108637339055794,0.6638888888888889,0.675,0.7738693467336684,0.0,0,0,0.135335283,229,484,395,-2.000000002,76.92583581,0.016575692,-4.099817986,0,0.20181288781294957,0.3237529144470366,0.13414455071393414,0.44155844155844154,0.0,0.0,0.2,-1.600212065,-2.147530084232118
0,656,7/21/2013 8:50,7/21/2013 8:21,0.08759124087591241,0.28735632183908044,0.21944444444444444,0.5955056179775281,0.2493432804455185,0.08025889967637541,331,0.0536480686695279,0.2361111111111111,0.21666666666666667,0.2663316582914573,0.0,0,0,0.135335283,229,484,393.8,-2.000000002,-152.7564945,6.96E-05,-9.572850976,0,0.0016204781634601344,0.24807085446138355,0.06667613797969932,0.2727272727272727,0.0,0.0,0.0,-6.310045055,-7.308063854410815
0,946,2/12/2014 10:54,2/12/2014 8:12,0.08321167883211679,0.22988505747126436,0.3416666666666667,0.2808988764044944,0.2620573710202795,0.16537216828478965,0,0.12741416309012876,0.37777777777777777,0.38055555555555554,0.8090452261306532,0.0,0,0,0.135335283,229,484,453,-2.000000002,-103.7796485,0.001992332,-6.218449251,0,0.054188327892093546,0.2422436471900155,0.06302710180651591,0.961038961038961,0.25,0.0,0.302,-2.91244333,-3.9359734970074975
0,1174,6/11/2014 10:39,6/11/2014 9:24,0.11532846715328467,0.19540229885057472,0.34444444444444444,0.7247191011235955,0.13134391089629086,0.1925566343042071,1059,0.0,0.3611111111111111,0.3472222222222222,0.8743718592964824,0.0,0,0,0.135335283,229,484,578.2,-2.000000002,-94.25243884,0.004555334,-5.391456389,0,0.09038742361139071,0.28019332909898753,0.09026188108880472,0.7272727272727273,0.0,0.0,0.28,-2.402250467,-3.2386972890777983
0,443,8/20/2012 13:16,8/20/2012 13:16,0.06204379562043796,0.1724137931034483,0.14166666666666666,0.8370786516853933,0.25333613533676574,0.09482200647249191,242,0.07698497854077253,0.08333333333333333,0.075,0.4020100502512563,0.0,0,0,0.135335283,229,484,549.2,-2.000000002,-118.586188,0.000663762,-7.317586879,0,0.022129496143685375,0.20984849322806304,0.045729928307838154,0.2727272727272727,0.0,0.0,0.0,-3.802780957,-4.949616053618486
0,1793,10/19/2015 0:48,10/19/2015 0:36,0.12408759124087591,0.22988505747126436,0.25,0.5337078651685393,0.2570137648418619,0.129126213592233,193,0.10219957081545064,0.18333333333333332,0.24166666666666667,0.4723618090452261,0.0,0,0,0.135335283,229,484,420.5,-2.000000002,-143.9095517,0.000202835,-8.503119353,0,0.0035065453845895063,0.2889412253147522,0.09786279052920692,0.44155844155844154,0.25,0.0,0.108,-5.600313431,-6.385737523872826
0,1423,12/14/2014 9:12,12/14/2014 8:24,0.12408759124087591,0.28735632183908044,0.325,0.29775280898876405,0.24661132709887568,0.09579288025889968,453,0.07322961373390557,0.3638888888888889,0.3611111111111111,0.8140703517587939,0.0,0,0,0.135335283,229,484,432,-2.000000002,-111.0864017,0.001950254,-6.239795821,0,0.03537484585249584,0.2889412253147522,0.09786279052920692,0.37662337662337664,0.0,0.0,0.96,-3.336989899,-4.122413990113709
0,281,3/4/2012 5:24,3/4/2012 5:00,0.1635036496350365,0.7126436781609196,0.2222222222222222,0.7191011235955056,0.276767889040664,0.30388349514563107,250,0.2113733905579399,0.13055555555555556,0.14444444444444443,0.4321608040201005,0.0,0,0,0.135335283,229,484,383.7,-2.000000002,-135.9398709,0.000546921,-7.511206706,0,0.006562744106174654,0.32264817272930457,0.13282794631099706,0.19480519480519481,0.25,0.0,0.28,-4.997200784,-5.553022592181664
0,1731,8/22/2015 7:24,8/22/2015 7:12,0.3638686131386861,0.25287356321839083,0.49444444444444446,0.5224719101123596,0.2212882210780708,0.13042071197411004,692,0.0,1.0,0.2638888888888889,0.35678391959798994,1.0,0,0,0.135335283,229,484,367.8,-2.000000002,-64.41846448,0.190183961,-1.659763457,0.6326809864911367,0.32563112235703284,0.9513588319870866,0.3236923823392286,0.35064935064935066,0.0,0.0,0.14,-1.122157535,-0.5108343982967809
